PDT,mintempm,maxtempm,meantempm,mintempi,maxtempi,meantempi,fog,rain,snow,hail,thunder,tornado
2015-03-26,10,27,18,50,80,64,0,0,0,0,0,0
2015-03-27,13,19,16,55,66,61,0,0,0,0,0,0
2015-03-28,9,26,17,48,78,63,0,0,0,0,0,0
2015-03-29,8,25,17,46,77,63,0,0,0,0,0,0
2015-03-30,13,21,18,55,69,64,0,0,0,0,0,0
2015-03-31,14,20,17,57,68,63,0,0,0,0,0,0
2015-04-01,7,19,13,44,66,55,0,0,0,0,0,0
2015-04-02,6,22,13,42,71,55,0,0,0,0,0,0
2015-04-03,5,23,14,41,73,57,0,0,0,0,0,0
2015-04-04,5,19,12,41,66,54,0,0,0,0,0,0
2015-04-05,8,16,12,46,60,54,0,1,0,0,0,0
2015-04-06,11,18,14,51,64,57,0,0,0,0,0,0
2015-04-07,10,16,13,50,60,55,0,0,0,0,0,0
2015-04-08,10,18,14,50,64,57,0,0,0,0,0,0
2015-04-09,6,20,13,42,68,55,0,0,0,0,0,0
2015-04-10,6,20,13,42,68,55,0,0,0,0,0,0
2015-04-11,7,23,14,44,73,57,0,0,0,0,0,0
2015-04-12,8,25,17,46,77,63,0,0,0,0,0,0
2015-04-13,12,19,16,53,66,61,0,0,0,0,0,0
2015-04-14,10,19,14,50,66,57,0,0,0,0,0,0
2015-04-15,9,23,16,48,73,61,0,0,0,0,0,0
2015-04-16,24,24,24,75,75,75,0,0,0,0,0,0
2015-04-17,8,23,16,46,73,61,0,0,0,0,0,0
2015-04-18,13,22,17,55,71,63,0,0,0,0,0,0
2015-04-19,13,19,16,55,66,61,0,0,0,0,0,0
2015-04-20,13,19,16,55,66,61,0,0,0,0,0,0
2015-04-21,13,19,16,55,66,61,0,0,0,0,0,0
2015-04-22,10,21,16,50,69,61,0,0,0,0,0,0
2015-04-23,12,20,16,53,68,61,0,0,0,0,0,0
2015-04-24,13,18,16,55,64,61,0,0,0,0,0,0
2015-04-25,13,18,16,55,64,61,0,0,0,0,0,0
2015-04-26,13,24,18,55,75,64,0,0,0,0,0,0
2015-04-27,10,31,20,50,87,68,0,0,0,0,0,0
2015-04-28,13,20,17,55,68,63,0,0,0,0,0,0
2015-04-29,10,21,16,50,69,61,0,0,0,0,0,0
2015-04-30,11,32,21,51,89,70,0,0,0,0,0,0
2015-05-01,14,25,19,57,77,66,0,0,0,0,0,0
2015-05-02,14,21,17,57,69,63,0,0,0,0,0,0
2015-05-03,12,21,16,53,69,61,0,0,0,0,0,0
2015-05-04,12,19,16,53,66,61,0,0,0,0,0,0
2015-05-05,11,21,16,51,69,61,0,0,0,0,0,0
2015-05-06,10,23,17,50,73,63,0,0,0,0,0,0
2015-05-07,10,17,13,50,62,55,0,0,0,0,0,0
2015-05-08,12,21,16,53,69,61,0,0,0,0,0,0
2015-05-09,12,18,14,53,64,57,0,0,0,0,0,0
2015-05-10,12,19,16,53,66,61,0,0,0,0,0,0
2015-05-11,10,18,14,50,64,57,0,0,0,0,0,0
2015-05-12,11,19,14,51,66,57,0,0,0,0,0,0
2015-05-13,13,20,17,55,68,63,0,0,0,0,0,0
2015-05-14,13,18,16,55,64,61,0,1,0,0,0,0
2015-05-15,9,19,14,48,66,57,0,0,0,0,0,0
2015-05-16,13,18,16,55,64,61,0,0,0,0,0,0
2015-05-17,13,18,16,55,64,61,0,0,0,0,0,0
2015-05-18,14,16,14,57,60,57,0,0,0,0,0,0
2015-05-19,13,20,17,55,68,63,0,0,0,0,0,0
2015-05-20,14,19,17,57,66,63,0,0,0,0,0,0
2015-05-21,14,20,17,57,68,63,0,0,0,0,0,0
2015-05-22,14,20,17,57,68,63,0,0,0,0,0,0
2015-05-23,14,19,17,57,66,63,0,0,0,0,0,0
2015-05-24,10,21,16,50,69,61,0,0,0,0,0,0
2015-05-25,13,21,17,55,69,63,0,0,0,0,0,0
2015-05-26,14,21,17,57,69,63,0,0,0,0,0,0
2015-05-27,13,22,17,55,71,63,0,0,0,0,0,0
2015-05-28,13,19,16,55,66,61,0,0,0,0,0,0
2015-05-29,13,19,16,55,66,61,0,0,0,0,0,0
2015-05-30,13,27,20,55,80,68,0,0,0,0,0,0
2015-05-31,13,20,17,55,68,63,0,0,0,0,0,0
2015-06-01,16,23,19,60,73,66,0,0,0,0,0,0
2015-06-02,14,23,18,57,73,64,0,0,0,0,0,0
2015-06-03,13,21,17,55,69,63,0,0,0,0,0,0
2015-06-04,12,22,17,53,71,63,0,0,0,0,0,0
2015-06-05,14,23,18,57,73,64,0,0,0,0,0,0
2015-06-06,16,23,19,60,73,66,0,0,0,0,0,0
2015-06-07,16,25,20,60,77,68,0,0,0,0,0,0
2015-06-08,20,34,27,68,93,81,0,0,0,0,0,0
2015-06-09,17,26,21,62,78,70,0,0,0,0,0,0
2015-06-10,17,22,19,62,71,66,0,1,0,0,0,0
2015-06-11,16,25,20,60,77,68,0,0,0,0,0,0
2015-06-12,16,27,21,60,80,70,0,0,0,0,0,0
2015-06-13,16,28,22,60,82,72,0,0,0,0,0,0
2015-06-14,15,21,18,59,69,64,0,0,0,0,0,0
2015-06-15,14,21,17,57,69,63,0,0,0,0,0,0
2015-06-16,13,22,17,55,71,63,0,0,0,0,0,0
2015-06-17,12,23,17,53,73,63,0,0,0,0,0,0
2015-06-18,15,25,20,59,77,68,0,0,0,0,0,0
2015-06-19,12,24,18,53,75,64,0,0,0,0,0,0
2015-06-20,13,24,18,55,75,64,0,0,0,0,0,0
2015-06-21,15,21,18,59,69,64,0,0,0,0,0,0
2015-06-22,16,21,18,60,69,64,0,0,0,0,0,0
2015-06-23,13,26,19,55,78,66,0,0,0,0,0,0
2015-06-24,15,24,19,59,75,66,0,0,0,0,0,0
2015-06-25,16,29,22,60,84,72,0,0,0,0,0,0
2015-06-26,18,26,22,64,78,72,0,0,0,0,0,0
2015-06-27,17,26,21,62,78,70,0,0,0,0,0,0
2015-06-28,18,23,20,64,73,68,0,0,0,0,0,0
2015-06-29,16,25,20,60,77,68,0,0,0,0,0,0
2015-06-30,19,31,24,66,87,75,0,0,0,0,0,0
2015-07-01,17,26,21,62,78,70,0,0,0,0,0,0
2015-07-02,18,25,21,64,77,70,0,0,0,0,0,0
2015-07-03,18,26,22,64,78,72,0,0,0,0,0,0
2015-07-04,19,24,21,66,75,70,0,0,0,0,0,0
2015-07-05,18,25,21,64,77,70,0,0,0,0,0,0
2015-07-06,17,26,21,62,78,70,0,0,0,0,0,0
2015-07-07,19,26,22,66,78,72,0,0,0,0,0,0
2015-07-08,17,21,17,62,69,63,0,0,0,0,0,0
2015-07-09,18,21,19,64,69,66,0,0,0,0,0,0
2015-07-10,17,22,19,62,71,66,0,0,0,0,0,0
2015-07-11,15,26,20,59,78,68,0,0,0,0,0,0
2015-07-12,16,26,21,60,78,70,0,0,0,0,0,0
2015-07-13,18,27,22,64,80,72,0,0,0,0,0,0
2015-07-14,14,24,19,57,75,66,0,0,0,0,0,0
2015-07-15,15,28,21,59,82,70,0,0,0,0,0,0
2015-07-16,17,26,21,62,78,70,0,0,0,0,0,0
2015-07-17,19,25,22,66,77,72,0,0,0,0,0,0
2015-07-18,18,26,22,64,78,72,0,0,0,0,0,0
2015-07-19,19,29,24,66,84,75,0,0,0,0,0,0
2015-07-20,20,29,26,68,84,79,0,0,0,0,0,0
2015-07-21,17,23,20,62,73,68,0,0,0,0,0,0
2015-07-22,16,24,20,60,75,68,0,0,0,0,0,0
2015-07-23,15,24,19,59,75,66,0,0,0,0,0,0
2015-07-24,12,25,18,53,77,64,0,0,0,0,0,0
2015-07-25,13,23,18,55,73,64,0,0,0,0,0,0
2015-07-26,13,26,19,55,78,66,0,0,0,0,0,0
2015-07-27,15,30,22,59,86,72,0,0,0,0,0,0
2015-07-28,15,32,23,59,89,73,0,0,0,0,0,0
2015-07-29,16,29,22,60,84,72,0,0,0,0,0,0
2015-07-30,18,26,22,64,78,72,0,0,0,0,0,0
2015-07-31,18,25,21,64,77,70,0,0,0,0,0,0
2015-08-01,19,25,22,66,77,72,0,0,0,0,0,0
2015-08-02,18,25,21,64,77,70,0,0,0,0,0,0
2015-08-03,17,25,21,62,77,70,0,0,0,0,0,0
2015-08-04,14,26,20,57,78,68,0,0,0,0,0,0
2015-08-05,14,26,20,57,78,68,0,0,0,0,0,0
2015-08-06,15,23,19,59,73,66,0,0,0,0,0,0
2015-08-07,19,26,22,66,78,72,0,0,0,0,0,0
2015-08-08,17,24,21,62,76,70,0,0,0,0,0,0
2015-08-09,13,26,19,55,78,66,0,0,0,0,0,0
2015-08-10,14,26,20,57,78,68,0,0,0,0,0,0
2015-08-11,17,25,21,62,77,70,0,0,0,0,0,0
2015-08-12,13,28,20,55,82,68,0,0,0,0,0,0
2015-08-13,17,30,23,62,86,73,0,0,0,0,0,0
2015-08-14,19,27,23,66,80,73,0,0,0,0,0,0
2015-08-15,22,35,28,71,95,82,0,0,0,0,0,0
2015-08-16,23,27,27,73,80,81,0,0,0,0,0,0
2015-08-17,16,28,22,60,82,72,0,0,0,0,0,0
2015-08-18,18,26,22,64,78,72,0,0,0,0,0,0
2015-08-19,18,24,21,64,75,70,0,0,0,0,0,0
2015-08-20,18,22,21,64,71,70,0,0,0,0,0,0
2015-08-21,17,24,20,62,75,68,0,0,0,0,0,0
2015-08-22,17,25,21,62,77,70,0,0,0,0,0,0
2015-08-23,18,24,21,64,75,70,0,0,0,0,0,0
2015-08-24,17,24,20,62,75,68,0,0,0,0,0,0
2015-08-25,13,24,18,55,75,64,0,0,0,0,0,0
2015-08-26,17,26,21,62,78,70,0,0,0,0,0,0
2015-08-27,16,31,23,60,87,73,0,0,0,0,0,0
2015-08-28,20,28,24,68,82,75,0,0,0,0,0,0
2015-08-29,20,26,23,68,78,73,0,0,0,0,0,0
2015-08-30,16,28,22,60,82,72,0,0,0,0,0,0
2015-08-31,15,28,21,59,82,70,0,0,0,0,0,0
2015-09-01,13,26,19,55,78,66,0,0,0,0,0,0
2015-09-02,14,25,19,57,77,66,0,0,0,0,0,0
2015-09-03,15,24,19,59,75,66,0,0,0,0,0,0
2015-09-04,13,24,18,55,75,64,0,0,0,0,0,0
2015-09-05,19,28,24,66,82,75,0,0,0,0,0,0
2015-09-06,10,31,20,50,87,68,0,0,0,0,0,0
2015-09-07,10,34,22,50,93,72,0,0,0,0,0,0
2015-09-08,13,36,24,55,96,75,0,0,0,0,0,0
2015-09-09,15,36,26,59,96,79,0,0,0,0,0,0
2015-09-10,16,31,23,60,87,73,0,0,0,0,0,0
2015-09-11,17,29,23,62,84,73,0,0,0,0,0,0
2015-09-12,15,26,20,59,78,68,0,0,0,0,0,0
2015-09-13,18,26,22,64,78,72,0,0,0,0,0,0
2015-09-14,17,24,20,62,75,68,0,0,0,0,0,0
2015-09-15,15,23,19,59,73,66,0,0,0,0,0,0
2015-09-16,13,23,18,55,73,64,0,0,0,0,0,0
2015-09-17,14,24,19,57,75,66,0,0,0,0,0,0
2015-09-18,12,29,20,53,84,68,0,0,0,0,0,0
2015-09-19,11,30,20,51,86,68,0,0,0,0,0,0
2015-09-20,13,35,24,55,95,75,0,0,0,0,0,0
2015-09-21,17,34,26,62,93,79,0,0,0,0,0,0
2015-09-22,14,23,18,57,73,64,0,0,0,0,0,0
2015-09-23,10,27,18,50,80,64,0,0,0,0,0,0
2015-09-24,14,31,22,57,87,72,0,0,0,0,0,0
2015-09-25,14,27,20,57,80,68,0,0,0,0,0,0
2015-09-26,14,25,19,57,77,66,0,0,0,0,0,0
2015-09-27,13,24,18,55,75,64,0,0,0,0,0,0
2015-09-28,16,23,19,60,73,66,0,0,0,0,0,0
2015-09-29,16,21,18,60,69,64,0,0,0,0,0,0
2015-09-30,15,19,17,59,66,63,0,0,0,0,0,0
2015-10-01,16,24,20,60,75,68,0,1,0,0,0,0
2015-10-02,12,25,18,53,77,64,0,0,0,0,0,0
2015-10-03,11,25,18,51,77,64,0,0,0,0,0,0
2015-10-04,9,24,17,48,75,63,0,0,0,0,0,0
2015-10-05,15,25,20,59,77,68,0,0,0,0,0,0
2015-10-06,13,24,18,55,75,64,0,0,0,0,0,0
2015-10-07,17,25,21,62,77,70,0,0,0,0,0,0
2015-10-08,15,28,21,59,82,70,0,0,0,0,0,0
2015-10-09,13,26,19,55,78,66,0,0,0,0,0,0
2015-10-10,16,24,20,60,75,68,1,0,0,0,0,0
2015-10-11,13,26,19,55,78,66,0,0,0,0,0,0
2015-10-12,13,29,21,55,84,70,0,0,0,0,0,0
2015-10-13,14,31,22,57,87,72,0,0,0,0,0,0
2015-10-14,16,26,21,60,78,70,0,0,0,0,0,0
2015-10-15,17,24,20,62,75,68,0,0,0,0,0,0
2015-10-16,17,24,20,62,75,68,0,0,0,0,0,0
2015-10-17,16,21,19,60,69,66,0,0,0,0,0,0
2015-10-18,14,22,18,57,71,64,0,0,0,0,0,0
2015-10-19,17,22,19,62,71,66,0,0,0,0,0,0
2015-10-20,11,28,19,51,82,66,0,0,0,0,0,0
2015-10-21,10,30,20,50,86,68,0,0,0,0,0,0
2015-10-22,11,24,17,51,75,63,0,0,0,0,0,0
2015-10-23,11,22,16,51,71,61,0,0,0,0,0,0
2015-10-24,13,25,19,55,77,66,1,0,0,0,0,0
2015-10-25,15,23,19,59,73,66,0,0,0,0,0,0
2015-10-26,13,22,17,55,71,63,1,0,0,0,0,0
2015-10-27,14,21,17,57,69,63,0,1,0,0,0,0
2015-10-28,13,22,17,55,71,63,0,0,0,0,0,0
2015-10-29,9,25,17,48,77,63,0,0,0,0,0,0
2015-10-30,9,23,16,48,73,61,0,0,0,0,0,0
2015-10-31,10,25,18,50,77,64,0,0,0,0,0,0
2015-11-01,11,24,17,51,75,63,0,0,0,0,0,0
2015-11-02,13,18,16,55,64,61,0,1,0,0,0,0
2015-11-03,8,19,13,46,66,55,0,0,0,0,0,0
2015-11-04,10,20,16,50,68,61,0,0,0,0,0,0
2015-11-05,5,19,12,41,66,54,0,0,0,0,0,0
2015-11-06,5,20,12,41,68,54,0,0,0,0,0,0
2015-11-07,5,20,12,41,68,54,0,0,0,0,0,0
2015-11-08,10,16,13,50,60,55,0,0,0,0,0,0
2015-11-09,9,14,11,48,57,52,0,1,0,0,1,0
2015-11-10,5,16,10,41,60,50,0,0,0,0,0,0
2015-11-11,3,18,10,37,64,50,0,0,0,0,0,0
2015-11-12,4,19,11,39,66,52,0,0,0,0,0,0
2015-11-13,5,19,12,41,66,54,0,0,0,0,0,0
2015-11-14,4,17,10,39,62,50,0,0,0,0,0,0
2015-11-15,11,16,13,51,60,55,0,0,0,0,0,0
2015-11-16,9,16,13,48,60,55,0,0,0,0,0,0
2015-11-17,5,18,11,41,64,52,0,0,0,0,0,0
2015-11-18,6,20,13,42,68,55,0,0,0,0,0,0
2015-11-19,6,19,12,42,66,54,1,0,0,0,0,0
2015-11-20,8,22,14,46,71,57,0,0,0,0,0,0
2015-11-21,7,22,14,44,71,57,0,0,0,0,0,0
2015-11-22,6,19,12,42,66,54,0,0,0,0,0,0
2015-11-23,8,16,12,46,60,54,0,0,0,0,0,0
2015-11-24,12,14,13,53,57,55,0,1,0,0,0,0
2015-11-25,6,13,10,42,55,50,0,0,0,0,0,0
2015-11-26,8,19,13,46,66,55,0,0,0,0,0,0
2015-11-27,9,15,12,48,59,54,0,0,0,0,0,0
2015-11-28,7,14,10,44,57,50,0,0,0,0,0,0
2015-11-29,-1,15,7,30,59,45,0,0,0,0,0,0
2015-11-30,3,12,7,37,53,45,0,1,0,0,0,0
2015-12-01,3,16,9,37,60,48,0,0,0,0,0,0
2015-12-02,7,16,11,44,60,52,0,0,0,0,0,0
2015-12-03,7,17,12,44,62,54,0,1,0,0,0,0
2015-12-04,6,16,11,42,60,52,0,0,0,0,0,0
2015-12-05,3,13,8,37,55,46,1,0,0,0,0,0
2015-12-06,13,18,16,55,64,61,0,0,0,0,0,0
2015-12-07,11,16,13,51,60,55,1,0,0,0,0,0
2015-12-08,12,18,14,53,64,57,0,0,0,0,0,0
2015-12-09,12,20,16,53,68,61,0,0,0,0,0,0
2015-12-10,11,17,14,51,62,57,0,1,0,0,0,0
2015-12-11,9,15,12,48,59,54,0,0,0,0,0,0
2015-12-12,6,14,10,42,57,50,0,0,0,0,0,0
2015-12-13,9,13,11,48,55,52,0,1,0,0,0,0
2015-12-14,4,13,8,39,55,46,0,0,0,0,0,0
2015-12-15,4,14,9,39,57,48,0,0,0,0,0,0
2015-12-16,3,14,8,37,57,46,0,0,0,0,0,0
2015-12-17,3,15,9,37,59,48,0,0,0,0,0,0
2015-12-18,6,16,11,42,60,52,0,0,0,0,0,0
2015-12-19,8,14,11,46,57,52,0,1,0,0,0,0
2015-12-20,5,12,8,41,53,46,0,1,0,0,0,0
2015-12-21,13,16,14,55,60,57,0,1,0,0,0,0
2015-12-22,13,16,14,55,60,57,0,1,0,0,0,0
2015-12-23,8,14,12,46,57,54,0,0,0,0,0,0
2015-12-24,7,11,9,44,51,48,0,1,0,0,0,0
2015-12-25,3,12,7,37,53,45,0,0,0,0,0,0
2015-12-26,2,12,7,35,53,45,0,0,0,0,0,0
2015-12-27,-2,9,3,28,48,37,0,1,0,0,0,0
2015-12-28,5,10,8,41,50,46,0,0,0,0,0,0
2015-12-29,1,17,9,33,62,48,0,0,0,0,0,0
2015-12-30,0,12,6,32,53,43,0,0,0,0,0,0
2015-12-31,4,13,9,39,55,48,0,0,0,0,0,0
2016-01-01,5,10,8,41,50,46,0,0,0,0,0,0
2016-01-02,6,11,8,42,51,46,0,0,0,0,0,0
2016-01-03,6,13,9,42,55,48,0,1,0,0,0,0
2016-01-04,9,17,12,48,62,54,0,1,0,0,0,0
2016-01-05,9,13,11,48,55,52,0,1,0,0,0,0
2016-01-06,10,15,12,50,59,54,0,1,0,0,0,0
2016-01-07,8,15,11,46,59,52,0,0,0,0,0,0
2016-01-08,8,13,10,46,55,50,0,0,0,0,0,0
2016-01-09,11,15,13,51,59,55,0,0,0,0,0,0
2016-01-10,11,14,12,51,57,54,0,0,0,0,0,0
2016-01-11,11,15,13,51,59,55,0,0,0,0,0,0
2016-01-12,7,17,12,44,62,54,1,0,0,0,0,0
2016-01-13,9,19,14,48,66,57,0,0,0,0,0,0
2016-01-14,6,14,10,42,57,50,0,0,0,0,0,0
2016-01-15,9,17,12,48,62,54,0,0,0,0,0,0
2016-01-16,14,18,16,57,64,61,0,0,0,0,0,0
2016-01-17,14,16,14,57,60,57,0,1,0,0,0,0
2016-01-18,12,18,14,53,64,57,1,0,0,0,0,0
2016-01-19,11,18,14,51,64,57,0,1,0,0,0,0
2016-01-20,10,16,13,50,60,55,0,0,0,0,0,0
2016-01-21,10,19,14,50,66,57,0,0,0,0,0,0
2016-01-22,14,17,16,57,62,61,0,1,0,0,0,0
2016-01-23,11,15,13,51,59,55,0,0,0,0,0,0
2016-01-24,9,15,12,48,59,54,0,0,0,0,0,0
2016-01-25,8,17,12,46,62,54,0,0,0,0,0,0
2016-01-26,6,16,11,42,60,52,0,0,0,0,0,0
2016-01-27,9,16,12,48,60,54,0,0,0,0,0,0
2016-01-28,8,16,12,46,60,54,0,0,0,0,0,0
2016-01-29,15,19,17,59,66,63,0,1,0,0,0,0
2016-01-30,11,16,13,51,60,55,0,0,0,0,0,0
2016-01-31,9,14,11,48,57,52,0,0,0,0,0,0
2016-02-01,7,14,10,44,57,50,0,0,0,0,0,0
2016-02-02,7,15,11,44,59,52,0,1,0,0,0,0
2016-02-03,5,14,9,41,57,48,0,0,0,0,0,0
2016-02-04,9,16,12,48,60,54,0,0,0,0,0,0
2016-02-05,3,17,10,37,62,50,0,0,0,0,0,0
2016-02-06,6,19,12,42,66,54,0,0,0,0,0,0
2016-02-07,6,22,13,42,71,55,0,0,0,0,0,0
2016-02-08,7,25,16,44,77,61,0,0,0,0,0,0
2016-02-09,6,21,13,42,69,55,0,0,0,0,0,0
2016-02-10,7,21,13,44,69,55,0,0,0,0,0,0
2016-02-11,14,22,19,57,71,66,0,0,0,0,0,0
2016-02-12,10,22,15,50,71,59,0,0,0,0,0,0
2016-02-13,12,20,16,53,68,61,1,0,0,0,0,0
2016-02-14,7,23,14,44,73,57,0,0,0,0,0,0
2016-02-15,10,26,18,50,78,64,0,0,0,0,0,0
2016-02-16,9,27,18,48,80,64,0,0,0,0,0,0
2016-02-17,11,23,17,51,73,63,0,1,0,0,0,0
2016-02-18,11,18,14,51,64,57,0,0,0,0,0,0
2016-02-19,10,18,14,50,64,57,0,0,0,0,0,0
2016-02-20,9,16,12,48,60,54,0,0,0,0,0,0
2016-02-21,5,18,11,41,64,52,0,0,0,0,0,0
2016-02-22,5,21,13,41,69,55,1,0,0,0,0,0
2016-02-23,6,21,13,42,69,55,0,0,0,0,0,0
2016-02-24,7,21,13,44,69,55,0,0,0,0,0,0
2016-02-25,7,22,14,44,71,57,0,0,0,0,0,0
2016-02-26,12,20,16,53,68,61,0,0,0,0,0,0
2016-02-27,12,20,16,53,68,61,0,0,0,0,0,0
2016-02-28,8,20,14,46,68,57,0,0,0,0,0,0
2016-02-29,11,22,16,51,71,61,1,0,0,0,0,0
2016-03-01,9,21,14,48,69,57,0,0,0,0,0,0
2016-03-02,9,19,14,48,66,57,0,0,0,0,0,0
2016-03-03,14,19,17,57,66,63,0,0,0,0,0,0
2016-03-04,14,20,17,57,68,63,0,0,0,0,0,0
2016-03-05,14,19,17,57,66,63,0,1,0,0,0,0
2016-03-06,13,20,17,55,68,63,0,1,0,0,0,0
2016-03-07,13,18,16,55,64,61,0,1,0,0,0,0
2016-03-08,9,17,13,48,62,55,0,0,0,0,0,0
2016-03-09,12,19,16,53,66,61,0,0,0,0,0,0
2016-03-10,16,22,19,60,71,66,0,1,0,0,0,0
2016-03-11,12,18,14,53,64,57,0,1,0,0,0,0
2016-03-12,11,16,13,51,60,55,0,1,0,0,0,0
2016-03-13,13,16,14,55,60,57,0,1,0,0,0,0
2016-03-14,12,17,14,53,62,57,0,0,0,0,0,0
2016-03-15,6,19,12,42,66,54,0,0,0,0,0,0
2016-03-16,6,22,13,42,71,55,0,0,0,0,0,0
2016-03-17,9,26,17,48,78,63,0,0,0,0,0,0
2016-03-18,12,18,14,53,64,57,0,0,0,0,0,0
2016-03-19,10,20,15,50,68,59,0,0,0,0,0,0
2016-03-20,11,21,16,51,69,61,0,0,0,0,0,0
2016-03-21,11,18,14,51,64,57,0,1,0,0,0,0
2016-03-22,7,20,13,44,68,55,0,0,0,0,0,0
2016-03-23,9,18,13,48,64,55,0,0,0,0,0,0
2016-03-24,7,21,13,44,69,55,0,0,0,0,0,0
2016-03-25,9,20,14,48,68,57,0,0,0,0,0,0
2016-03-26,7,22,14,44,71,57,0,0,0,0,0,0
2016-03-27,10,20,15,50,68,59,0,0,0,0,0,0
2016-03-28,10,17,13,50,62,55,0,0,0,0,0,0
2016-03-29,6,20,13,42,68,55,0,0,0,0,0,0
2016-03-30,6,18,12,42,64,54,0,0,0,0,0,0
2016-03-31,7,18,12,44,64,54,0,0,0,0,0,0
2016-04-01,6,18,12,42,64,54,0,0,0,0,0,0
2016-04-02,12,21,16,53,69,61,0,0,0,0,0,0
2016-04-03,12,20,16,53,68,61,0,0,0,0,0,0
2016-04-04,10,21,16,50,69,61,0,0,0,0,0,0
2016-04-05,8,27,17,46,80,63,0,0,0,0,0,0
2016-04-06,10,30,20,50,86,68,0,0,0,0,0,0
2016-04-07,16,22,19,60,71,66,0,0,0,0,0,0
2016-04-08,15,19,17,59,66,63,0,1,0,0,0,0
2016-04-09,15,17,16,59,62,61,0,1,0,0,0,0
2016-04-10,13,16,14,55,60,57,0,1,0,0,0,0
2016-04-11,13,20,17,55,68,63,0,0,0,0,0,0
2016-04-12,12,17,14,53,62,57,0,0,0,0,0,0
2016-04-13,12,20,16,53,68,61,0,0,0,0,0,0
2016-04-14,10,18,14,50,64,57,0,0,0,0,0,0
2016-04-15,8,21,14,46,69,57,0,0,0,0,0,0
2016-04-16,14,29,21,57,84,70,0,0,0,0,0,0
2016-04-17,14,29,21,57,84,70,0,0,0,0,0,0
2016-04-18,10,30,20,50,86,68,0,0,0,0,0,0
2016-04-19,11,27,19,51,80,66,0,0,0,0,0,0
2016-04-20,10,24,17,50,75,63,0,0,0,0,0,0
2016-04-21,15,23,19,59,73,66,0,0,0,0,0,0
2016-04-22,14,17,16,57,62,61,0,1,0,0,0,0
2016-04-23,8,20,14,46,68,57,0,0,0,0,0,0
2016-04-24,12,20,16,53,68,61,0,0,0,0,0,0
2016-04-25,9,18,13,48,64,55,0,0,0,0,0,0
2016-04-26,7,19,13,44,66,55,0,0,0,0,0,0
2016-04-27,12,17,14,53,62,57,0,0,0,0,0,0
2016-04-28,10,23,17,50,73,63,0,0,0,0,0,0
2016-04-29,10,21,16,50,69,61,0,0,0,0,0,0
2016-04-30,12,27,19,53,80,66,0,0,0,0,0,0
2016-05-01,13,28,20,55,82,68,0,0,0,0,0,0
2016-05-02,14,21,17,57,69,63,0,0,0,0,0,0
2016-05-03,14,21,17,57,69,63,0,0,0,0,0,0
2016-05-04,13,21,17,55,69,63,0,0,0,0,0,0
2016-05-05,15,21,18,59,69,64,0,0,0,0,0,0
2016-05-06,15,17,16,59,62,61,0,1,0,0,0,0
2016-05-07,14,19,17,57,66,63,0,0,0,0,0,0
2016-05-08,13,21,17,55,69,63,0,0,0,0,0,0
2016-05-09,14,21,17,57,69,63,0,0,0,0,0,0
2016-05-10,14,21,17,57,69,63,0,0,0,0,0,0
2016-05-11,14,20,17,57,68,63,0,0,0,0,0,0
2016-05-12,14,21,17,57,69,63,0,0,0,0,0,0
2016-05-13,16,23,19,60,73,66,0,0,0,0,0,0
2016-05-14,17,24,21,62,75,70,0,0,0,0,0,0
2016-05-15,15,22,18,59,71,64,0,0,0,0,0,0
2016-05-16,11,27,19,51,80,66,0,0,0,0,0,0
2016-05-17,13,33,23,55,91,73,0,0,0,0,0,0
2016-05-18,16,27,21,60,80,70,0,0,0,0,0,0
2016-05-19,14,21,18,57,69,64,0,0,0,0,0,0
2016-05-20,13,17,14,55,62,57,0,0,0,0,0,0
2016-05-21,14,22,18,57,71,64,0,0,0,0,0,0
2016-05-22,11,20,16,51,68,61,0,0,0,0,0,0
2016-05-23,15,22,18,59,71,64,0,0,0,0,0,0
2016-05-24,14,23,19,57,73,66,0,0,0,0,0,0
2016-05-25,14,22,18,57,71,64,0,0,0,0,0,0
2016-05-26,14,23,18,57,73,64,0,0,0,0,0,0
2016-05-27,12,25,18,53,77,64,0,0,0,0,0,0
2016-05-28,15,29,22,59,84,72,0,0,0,0,0,0
2016-05-29,14,25,19,57,77,66,0,0,0,0,0,0
2016-05-30,14,25,19,57,77,66,0,0,0,0,0,0
2016-05-31,15,27,21,59,80,70,0,0,0,0,0,0
2016-06-01,14,24,19,57,75,66,0,0,0,0,0,0
2016-06-02,16,26,21,60,78,70,0,0,0,0,0,0
2016-06-03,15,32,23,59,89,73,0,0,0,0,0,0
2016-06-04,17,26,21,62,78,70,0,0,0,0,0,0
2016-06-05,16,25,20,60,77,68,0,0,0,0,0,0
2016-06-06,15,21,18,59,69,64,0,0,0,0,0,0
2016-06-07,17,23,20,62,73,68,0,0,0,0,0,0
2016-06-08,15,28,21,59,82,70,0,0,0,0,0,0
2016-06-09,15,21,18,59,69,64,0,0,0,0,0,0
2016-06-10,15,23,19,59,73,66,0,0,0,0,0,0
2016-06-11,13,29,21,55,84,70,0,0,0,0,0,0
2016-06-12,15,26,20,59,78,68,0,0,0,0,0,0
2016-06-13,15,24,19,59,75,66,0,0,0,0,0,0
2016-06-14,13,20,17,55,68,63,0,0,0,0,0,0
2016-06-15,13,20,17,55,68,63,0,0,0,0,0,0
2016-06-16,14,24,19,57,75,66,0,0,0,0,0,0
